43,1,295,215,658,605,392,-1,-1
43,1,296,318,601,542,388,-1,-1
43,1,297,388,563,492,379,-1,-1
43,1,298,474,541,450,327,-1,-1
43,1,299,545,502,408,301,-1,-1
43,1,300,608,477,367,265,-1,-1
43,1,301,655,454,345,245,-1,-1
43,1,302,701,425,324,232,-1,-1
43,1,303,746,402,300,223,-1,-1
43,1,304,778,387,291,214,-1,-1
43,1,305,813,372,277,204,-1,-1
43,1,306,842,358,257,195,-1,-1
43,1,307,869,348,245,186,-1,-1
43,1,308,896,336,233,177,-1,-1
43,1,309,917,313,222,169,-1,-1
43,1,310,943,314,209,153,-1,-1
43,1,311,969,298,195,148,-1,-1
43,1,312,985,290,189,142,-1,-1
43,1,313,1000,278,180,141,-1,-1
43,1,314,1016,273,173,134,-1,-1
43,1,315,1033,270,163,120,-1,-1
43,1,316,1047,261,160,120,-1,-1
43,1,317,1063,250,152,124,-1,-1
43,1,318,1074,247,145,118,-1,-1
43,1,319,1087,241,140,107,-1,-1
43,1,320,1099,235,138,104,-1,-1
43,1,321,1109,231,132,110,-1,-1
43,1,322,1115,227,131,101,-1,-1
43,1,323,1129,217,125,105,-1,-1
43,1,324,1139,209,115,106,-1,-1
43,1,325,1146,212,116,105,-1,-1
43,1,326,1153,208,114,99,-1,-1
43,1,327,1162,204,106,94,-1,-1
43,1,328,1168,199,102,91,-1,-1
43,1,329,1178,195,99,89,-1,-1
43,1,330,1183,190,99,91,-1,-1
43,1,331,1190,189,94,85,-1,-1
43,1,332,1196,188,92,80,-1,-1
43,1,333,1202,181,91,81,-1,-1
43,1,334,1207,178,92,81,-1,-1
43,1,335,1213,174,90,81,-1,-1
43,1,336,1218,170,90,80,-1,-1
43,1,337,1222,166,89,79,-1,-1
43,1,338,1226,165,86,77,-1,-1
43,1,339,1232,161,86,76,-1,-1
43,1,340,1237,157,84,74,-1,-1
43,1,341,1241,156,82,71,-1,-1
43,1,342,1246,156,79,66,-1,-1
43,1,343,1249,153,80,66,-1,-1
43,1,344,1254,149,77,67,-1,-1
43,1,345,1257,146,81,68,-1,-1
43,1,346,1262,145,76,64,-1,-1
43,1,347,1266,144,73,64,-1,-1
43,1,348,1269,142,76,62,-1,-1
43,1,349,1270,140,78,61,-1,-1
43,1,350,1274,137,78,61,-1,-1
43,1,351,1277,136,78,61,-1,-1
43,1,352,1281,134,73,59,-1,-1
43,1,353,1285,131,72,59,-1,-1
43,1,354,1287,130,74,59,-1,-1
43,1,355,1292,130,69,61,-1,-1
43,1,356,1294,128,70,61,-1,-1
43,1,357,1297,127,65,58,-1,-1
43,1,358,1299,125,67,57,-1,-1
43,1,359,1301,124,67,58,-1,-1
43,1,360,1306,122,63,55,-1,-1
43,1,361,1308,122,62,55,-1,-1
43,1,362,1311,124,60,51,-1,-1
43,1,363,1312,120,61,52,-1,-1
