46,1,712,383,668,569,391,-1,-1
46,1,713,464,612,532,388,-1,-1
46,1,714,541,564,490,386,-1,-1
46,1,715,620,532,437,364,-1,-1
46,1,716,685,513,388,309,-1,-1
46,1,717,737,489,369,270,-1,-1
46,1,718,791,465,330,241,-1,-1
46,1,719,836,447,311,226,-1,-1
46,1,720,866,429,300,212,-1,-1
46,1,721,905,410,277,196,-1,-1
46,1,722,939,390,263,188,-1,-1
46,1,723,971,377,244,179,-1,-1
46,1,724,994,362,237,178,-1,-1
46,1,725,1025,369,237,178,-1,-1
46,1,726,1043,335,213,159,-1,-1
46,1,727,1065,325,205,151,-1,-1
46,1,728,1084,313,195,144,-1,-1
46,1,729,1101,304,186,137,-1,-1
46,1,730,1119,292,177,130,-1,-1
46,1,731,1133,282,177,130,-1,-1
46,1,732,1148,275,168,126,-1,-1
46,1,733,1161,269,160,120,-1,-1
46,1,734,1173,258,156,120,-1,-1
46,1,735,1187,254,151,113,-1,-1
46,1,736,1200,249,144,109,-1,-1
46,1,737,1211,242,138,105,-1,-1
46,1,738,1218,236,138,105,-1,-1
46,1,739,1227,229,134,104,-1,-1
46,1,740,1240,223,127,100,-1,-1
46,1,741,1247,218,127,100,-1,-1
46,1,742,1253,215,127,100,-1,-1
46,1,743,1262,210,121,94,-1,-1
46,1,744,1272,205,119,94,-1,-1
46,1,745,1278,199,113,93,-1,-1
46,1,746,1286,196,110,86,-1,-1
46,1,747,1292,196,110,81,-1,-1
46,1,748,1299,190,106,82,-1,-1
46,1,749,1305,187,102,78,-1,-1
46,1,750,1312,185,97,75,-1,-1
46,1,751,1318,181,96,73,-1,-1
46,1,752,1324,177,94,74,-1,-1
46,1,753,1326,173,94,74,-1,-1
46,1,754,1332,170,93,75,-1,-1
46,1,755,1337,167,91,72,-1,-1
46,1,756,1342,164,90,71,-1,-1
46,1,757,1348,162,86,70,-1,-1
46,1,758,1353,157,82,71,-1,-1
46,1,759,1356,155,82,71,-1,-1
46,1,760,1360,150,82,71,-1,-1
46,1,761,1365,149,80,67,-1,-1
46,1,762,1367,148,80,67,-1,-1
46,1,763,1371,146,79,64,-1,-1
46,1,764,1376,145,75,61,-1,-1
46,1,765,1379,142,75,61,-1,-1
46,1,766,1383,139,74,63,-1,-1
46,1,767,1386,138,74,60,-1,-1
46,1,768,1391,136,71,58,-1,-1
46,1,769,1393,134,71,58,-1,-1
46,1,770,1396,132,68,58,-1,-1
46,1,771,1399,130,68,58,-1,-1
46,1,772,1402,127,70,57,-1,-1
46,1,773,1403,124,70,57,-1,-1
46,1,774,1404,123,70,57,-1,-1
46,1,775,1406,121,69,59,-1,-1
46,1,776,1410,123,69,54,-1,-1
46,1,777,1411,120,69,54,-1,-1
46,1,778,1415,118,65,54,-1,-1
46,1,779,1418,117,64,52,-1,-1
46,1,780,1420,115,63,53,-1,-1
46,1,781,1425,115,61,51,-1,-1
46,1,782,1426,112,61,51,-1,-1
46,1,783,1427,111,61,51,-1,-1
46,1,784,1429,109,61,51,-1,-1
46,1,785,1431,107,61,51,-1,-1
46,1,786,1434,107,61,51,-1,-1
46,1,787,1437,107,59,48,-1,-1
46,1,788,1438,106,59,48,-1,-1
46,1,789,1439,105,59,48,-1,-1
46,1,790,1441,103,57,48,-1,-1
46,1,791,1444,102,57,48,-1,-1
46,1,792,1445,101,57,43,-1,-1
46,1,793,1447,98,57,46,-1,-1
46,1,794,1449,98,54,44,-1,-1
46,1,795,1452,98,54,44,-1,-1
46,1,796,1453,97,54,44,-1,-1
46,1,797,1455,97,54,44,-1,-1
46,1,798,1456,94,54,44,-1,-1
46,1,799,1457,96,51,41,-1,-1
46,1,800,1460,96,51,41,-1,-1
46,1,801,1462,94,51,41,-1,-1
46,1,802,1464,92,51,41,-1,-1
46,1,803,1466,91,51,41,-1,-1
46,1,804,1466,91,51,41,-1,-1
46,1,805,1466,88,49,41,-1,-1
46,1,806,1468,89,49,41,-1,-1
46,1,807,1471,87,49,41,-1,-1
46,1,808,1471,87,49,41,-1,-1
46,1,809,1472,86,49,41,-1,-1
46,1,810,1472,85,49,41,-1,-1
46,1,811,1474,84,49,41,-1,-1
46,1,812,1476,83,49,41,-1,-1
46,1,813,1477,82,49,41,-1,-1
46,1,814,1477,80,49,41,-1,-1
46,1,815,1478,81,47,39,-1,-1
46,1,816,1480,78,47,39,-1,-1
46,1,817,1482,77,47,39,-1,-1
46,1,818,1483,78,47,39,-1,-1
46,1,819,1483,77,47,39,-1,-1
46,1,820,1484,79,47,39,-1,-1
46,1,821,1487,76,43,36,-1,-1
46,1,822,1491,78,42,36,-1,-1
46,1,823,1491,77,42,36,-1,-1
46,1,824,1492,76,42,36,-1,-1
46,1,825,1492,75,42,36,-1,-1
46,1,826,1493,73,42,36,-1,-1
46,1,827,1495,75,42,36,-1,-1
46,1,828,1496,74,42,36,-1,-1
46,1,829,1497,72,42,36,-1,-1
46,1,830,1496,72,42,36,-1,-1
46,1,831,1499,72,42,36,-1,-1
46,1,832,1499,70,42,36,-1,-1
46,1,833,1501,71,41,33,-1,-1
46,1,834,1499,71,41,33,-1,-1
46,1,835,1501,70,41,33,-1,-1
46,1,836,1502,70,41,33,-1,-1
46,1,837,1504,69,41,33,-1,-1
46,1,838,1505,69,41,33,-1,-1
46,1,839,1505,68,41,33,-1,-1
46,1,840,1504,67,41,33,-1,-1
46,1,841,1505,67,41,33,-1,-1
46,1,842,1508,67,41,33,-1,-1
46,1,843,1509,66,41,33,-1,-1
46,1,844,1509,66,40,30,-1,-1
46,1,845,1510,66,40,30,-1,-1
46,1,846,1510,64,40,30,-1,-1
46,1,847,1513,64,38,31,-1,-1
46,1,848,1514,63,38,31,-1,-1
46,1,849,1516,63,38,31,-1,-1
46,1,850,1517,63,38,31,-1,-1
46,1,851,1516,62,38,31,-1,-1
46,1,852,1518,62,38,31,-1,-1
46,1,853,1519,62,36,29,-1,-1
46,1,854,1520,61,36,29,-1,-1
46,1,855,1520,61,36,29,-1,-1
46,1,856,1522,61,36,29,-1,-1
46,1,857,1521,61,36,29,-1,-1
46,1,858,1523,60,36,29,-1,-1
46,1,859,1524,60,36,29,-1,-1
46,1,860,1525,60,36,29,-1,-1
46,1,861,1525,59,36,29,-1,-1
46,1,862,1525,59,36,29,-1,-1
46,1,863,1527,59,36,29,-1,-1
46,1,864,1528,58,36,29,-1,-1
46,1,865,1529,57,33,28,-1,-1
46,1,866,1529,57,33,28,-1,-1
46,1,867,1531,57,33,28,-1,-1
46,1,868,1532,56,33,28,-1,-1
46,1,869,1532,56,33,28,-1,-1
46,1,870,1532,57,33,28,-1,-1
46,2,686,946,650,497,430,-1,-1
46,2,687,1020,593,433,418,-1,-1
46,2,688,1077,552,389,372,-1,-1
46,2,689,1124,520,352,343,-1,-1
