41,1,108,432,707,537,373,-1,-1
41,1,109,515,662,489,400,-1,-1
41,1,110,610,619,422,332,-1,-1
41,1,111,667,573,395,310,-1,-1
41,1,112,724,543,361,285,-1,-1
41,1,113,772,512,337,266,-1,-1
41,1,114,819,484,317,251,-1,-1
41,1,115,857,457,292,238,-1,-1
41,1,116,893,435,274,220,-1,-1
41,1,117,921,416,262,199,-1,-1
41,1,118,954,398,243,187,-1,-1
41,1,119,984,381,224,178,-1,-1
41,1,120,1007,369,214,163,-1,-1
41,1,121,1026,357,206,158,-1,-1
41,1,122,1047,337,196,161,-1,-1
41,1,123,1066,328,187,152,-1,-1
41,1,124,1079,318,182,145,-1,-1
41,1,125,1095,308,177,137,-1,-1
41,1,126,1110,296,170,133,-1,-1
41,1,127,1123,289,165,125,-1,-1
41,1,128,1137,276,158,126,-1,-1
41,1,129,1149,268,152,122,-1,-1
41,1,130,1161,265,145,115,-1,-1
41,1,131,1166,254,146,114,-1,-1
41,1,132,1177,245,143,114,-1,-1
41,1,133,1188,241,136,107,-1,-1
41,1,134,1197,235,134,100,-1,-1
41,1,135,1207,227,125,102,-1,-1
41,1,136,1216,223,120,97,-1,-1
41,1,137,1225,220,117,94,-1,-1
41,1,138,1232,212,118,96,-1,-1
41,1,139,1237,207,115,94,-1,-1
41,1,140,1242,203,116,93,-1,-1
41,1,141,1250,199,111,91,-1,-1
41,1,142,1258,195,106,89,-1,-1
41,1,143,1265,189,102,86,-1,-1
41,1,144,1269,186,100,85,-1,-1
41,1,145,1274,183,102,77,-1,-1
41,1,146,1277,181,102,77,-1,-1
41,1,147,1284,177,96,78,-1,-1
41,1,148,1288,175,97,73,-1,-1
41,1,149,1292,169,96,76,-1,-1
41,1,150,1295,165,97,73,-1,-1
41,1,151,1301,162,92,74,-1,-1
41,1,152,1306,157,88,76,-1,-1
41,1,153,1313,156,83,70,-1,-1
41,1,154,1316,155,82,68,-1,-1
41,1,155,1318,152,83,68,-1,-1
41,1,156,1322,149,81,67,-1,-1
41,1,157,1325,146,80,69,-1,-1
