44,1,549,219,696,615,384,-1,-1
44,1,550,328,626,557,400,-1,-1
44,1,551,423,566,492,391,-1,-1
44,1,552,490,551,469,334,-1,-1
44,1,553,561,522,432,292,-1,-1
44,1,554,619,486,392,280,-1,-1
44,1,555,674,455,369,263,-1,-1
44,1,556,721,436,351,250,-1,-1
44,1,557,768,421,310,219,-1,-1
44,1,558,805,402,295,207,-1,-1
44,1,559,830,393,281,197,-1,-1
44,1,560,877,370,249,183,-1,-1
44,1,561,897,347,237,174,-1,-1
44,1,562,924,336,237,174,-1,-1
44,1,563,948,324,226,166,-1,-1
44,1,564,969,310,208,150,-1,-1
44,1,565,991,297,198,149,-1,-1
44,1,566,1011,296,189,142,-1,-1
44,1,567,1024,281,184,129,-1,-1
44,1,568,1042,270,174,129,-1,-1
44,1,569,1058,263,168,128,-1,-1
44,1,570,1075,255,161,127,-1,-1
44,1,571,1086,247,153,121,-1,-1
44,1,572,1101,241,146,115,-1,-1
44,1,573,1111,232,146,111,-1,-1
44,1,574,1118,223,146,111,-1,-1
44,1,575,1125,213,146,111,-1,-1
44,1,576,1137,208,140,108,-1,-1
44,1,577,1147,202,136,104,-1,-1
44,1,578,1153,200,136,104,-1,-1
44,1,579,1167,193,126,93,-1,-1
44,1,580,1173,189,126,93,-1,-1
44,1,581,1181,186,119,93,-1,-1
44,1,582,1190,181,119,93,-1,-1
44,1,583,1196,177,114,87,-1,-1
44,1,584,1200,175,114,87,-1,-1
44,1,585,1211,169,109,88,-1,-1
44,1,586,1215,165,109,88,-1,-1
44,1,587,1218,164,109,84,-1,-1
44,1,588,1229,162,101,77,-1,-1
44,1,589,1234,161,101,77,-1,-1
44,1,590,1238,155,101,77,-1,-1
44,1,591,1239,151,101,77,-1,-1
44,1,592,1242,146,101,77,-1,-1
44,1,593,1250,143,95,75,-1,-1
44,1,594,1258,141,89,75,-1,-1
44,1,595,1262,142,88,70,-1,-1
44,1,596,1263,137,88,70,-1,-1
44,1,597,1265,134,88,70,-1,-1
44,1,598,1272,132,85,62,-1,-1
44,1,599,1276,132,85,62,-1,-1
44,1,600,1279,127,85,62,-1,-1
44,1,601,1285,125,81,60,-1,-1
44,1,602,1286,123,81,60,-1,-1
44,1,603,1287,121,81,60,-1,-1
44,1,604,1292,118,81,60,-1,-1
44,1,605,1295,116,81,60,-1,-1
44,1,606,1300,114,77,56,-1,-1
44,1,607,1301,113,77,56,-1,-1
44,1,608,1302,112,77,56,-1,-1
44,1,609,1307,109,77,56,-1,-1
44,1,610,1310,107,73,56,-1,-1
44,1,611,1315,105,71,54,-1,-1
44,1,612,1317,104,71,54,-1,-1
44,1,613,1318,103,71,54,-1,-1
44,1,614,1320,102,71,54,-1,-1
44,1,615,1323,98,71,54,-1,-1
44,1,616,1327,98,67,48,-1,-1
44,1,617,1330,99,67,48,-1,-1
44,1,618,1333,94,63,49,-1,-1
44,1,619,1334,96,63,49,-1,-1
44,1,620,1337,93,63,49,-1,-1
44,1,621,1338,90,63,49,-1,-1
44,1,622,1341,90,63,49,-1,-1
44,1,623,1342,89,63,49,-1,-1
44,1,624,1345,87,63,49,-1,-1
44,1,625,1346,89,62,45,-1,-1
44,1,626,1350,86,60,45,-1,-1
44,1,627,1351,85,60,45,-1,-1
44,1,628,1353,84,60,45,-1,-1
44,1,629,1353,84,60,45,-1,-1
44,1,630,1356,82,60,45,-1,-1
44,1,631,1357,82,60,45,-1,-1
44,1,632,1358,78,60,45,-1,-1
44,1,633,1361,78,56,46,-1,-1
44,1,634,1363,76,55,44,-1,-1
44,1,635,1366,76,57,43,-1,-1
44,1,636,1366,75,57,43,-1,-1
44,1,637,1368,73,54,40,-1,-1
44,1,638,1370,72,57,43,-1,-1
44,1,639,1372,72,53,42,-1,-1
44,1,640,1371,72,54,41,-1,-1
44,1,641,1374,70,54,41,-1,-1
44,1,642,1376,70,54,41,-1,-1
44,1,643,1376,69,54,41,-1,-1
44,1,644,1378,68,54,41,-1,-1
44,1,645,1378,67,53,39,-1,-1
44,1,646,1381,65,51,39,-1,-1
44,1,647,1383,66,49,39,-1,-1
44,1,648,1383,64,51,37,-1,-1
44,1,649,1386,62,48,39,-1,-1
44,1,650,1384,62,52,39,-1,-1
44,1,651,1387,63,52,39,-1,-1
44,1,652,1389,63,49,37,-1,-1
44,1,653,1391,61,49,37,-1,-1
44,2,560,829,686,519,394,-1,-1
44,2,561,910,634,452,397,-1,-1
44,2,562,970,580,405,347,-1,-1
44,2,563,1024,534,360,331,-1,-1
44,2,564,1065,501,332,280,-1,-1
44,2,565,1106,461,296,251,-1,-1
44,2,566,1132,433,281,244,-1,-1
44,2,567,1165,410,253,222,-1,-1
44,2,568,1182,385,234,217,-1,-1
44,2,569,1201,360,222,188,-1,-1
44,2,570,1218,337,207,186,-1,-1
44,2,571,1236,327,195,180,-1,-1
44,2,572,1244,305,187,169,-1,-1
44,2,573,1256,293,187,155,-1,-1
44,2,574,1271,275,171,151,-1,-1
44,2,575,1279,266,168,151,-1,-1
44,2,576,1290,259,156,145,-1,-1
44,2,577,1296,250,156,118,-1,-1
44,2,578,1306,240,147,116,-1,-1
44,2,579,1313,231,147,116,-1,-1
44,2,580,1320,221,142,116,-1,-1
44,2,581,1325,213,135,116,-1,-1
44,2,582,1331,205,131,102,-1,-1
44,2,583,1340,200,120,96,-1,-1
44,2,584,1346,193,120,96,-1,-1
44,2,585,1350,186,114,96,-1,-1
